lexeme_russian	number_syllables	onset	coda
O-O-R-V-O-V-O-O-V	3	O-O-R	V
O-O-R-V-O-V-O-V-J	3	O-O-R	J
O-O-R-V-O-V-O-V-O-N-V-J	4	O-O-R	J
O-O-R-V-O-V-O-O-V-O	3	O-O-R	O
O-O-R-V-O-V-L-V-O-N-V-J	4	O-O-R	J
O-O-R-V-O-O-V-N-O	2	O-O-R	N-O
O-O-R-V-O-V-N-N-V-J	3	O-O-R	J
O-O-R-V-O-V-L-V	3	O-O-R	V
O-O-R-V-O-V-L-V-O-V	4	O-O-R	V
O-O-R-V-O-V-L-V-O-V	4	O-O-R	V
O-O-R-V-O-V-L-V	3	O-O-R	V
O-O-R-V-O-V-L-V	3	O-O-R	V
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V-O-O-V	3	O-O-R	V
O-O-R-V-O-N-V-J-O-V-J	3	O-O-R	J
O-O-R-V-O-N-V-O-V-O-V	4	O-O-R	V
O-O-R-V-O-N-V-O-V-O-V	4	O-O-R	V
O-O-R-V-O-N-V-O-V-O-V-J	4	O-O-R	J
O-O-R-V-O-N-V-J	2	O-O-R	J
O-O-R-V-O-V-N-V-J-V	4	O-O-R	V
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V-O-V-O	3	O-O-R	O
O-O-R-V-O-V-N	2	O-O-R	N
O-O-R-V-O-N-V-O-V-J	3	O-O-R	J
O-O-R-V-O-V-L-V	3	O-O-R	V
O-O-R-V-O-V-N-V-O	3	O-O-R	O
O-O-R-V-O-V-O-V-L-N-V-J	4	O-O-R	J
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V-O-O-V	3	O-O-R	V
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-N-V-O	2	O-O-R	O
O-O-R-V-O-V-O-V	3	O-O-R	V
O-O-R-V-O-V-O-V-J	3	O-O-R	J
O-O-R-V-O-V-O-V-N-V-J	4	O-O-R	J
O-O-R-V-O-V-O-V-O	3	O-O-R	O
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V-O-V-N-V-J-V	5	O-O-R	V
O-O-R-V-O-V-O-V-O	3	O-O-R	O
O-O-R-V-O-V-O-N-V	3	O-O-R	V
O-O-R-V-O-V-O-V-N	3	O-O-R	N
O-O-R-V-O-V-O-V-N-J-V	4	O-O-R	V
O-O-R-V-O-V-O-V-O-V	4	O-O-R	V
O-O-R-V-O-V-L-V-O-O	3	O-O-R	O-O
O-O-R-V-O-V-N	2	O-O-R	N
O-O-R-V-L-V	2	O-O-R	V
O-O-R-V-L-V-O	2	O-O-R	O
O-O-R-V-L-V-O-O-V-J	3	O-O-R	J
O-O-R-V-L-O-V	2	O-O-R	V
O-O-R-V-L-O-V-O-V-O-N-V-J	4	O-O-R	J
O-O-R-V-L-O-V-O-V-J	3	O-O-R	J
O-O-R-V-L-V-O-V-R-O-V-O	4	O-O-R	O
O-O-R-V-L-V-O-V-O-N-V-J	4	O-O-R	J
O-O-R-V-L-V-O-V-J	3	O-O-R	J
O-O-R-V-L-V-O-V-J	3	O-O-R	J
O-O-R-V-L-V-O	2	O-O-R	O
O-O-R-V-L-V-L-V-O-O	3	O-O-R	O-O
O-O-R-V-L-V-N-V-O-V-O-V-L	5	O-O-R	L
O-O-R-V-L-V-V-O-R-V-O-N-V-J	5	O-O-R	J
O-O-R-V-L-V-O-O-V	3	O-O-R	V
O-O-R-V-L-V-O-N-V-O	3	O-O-R	O
O-O-R-V-L-V-O-N-V-O-V	4	O-O-R	V
O-O-R-V-L-V-O-N-V-J	3	O-O-R	J
O-O-R-V-L-O-V	2	O-O-R	V
O-O-R-V-L-O-V-O-V	3	O-O-R	V
O-O-R-V-L-O-V-O-N-V-J	3	O-O-R	J
O-O-R-V-L-N-V-O	2	O-O-R	O
O-O-R-V-L-O-V-O-O-V	3	O-O-R	V
O-O-R-V-L-O-V-O-V-J	3	O-O-R	J
O-O-R-V-L-V-N-V-J	3	O-O-R	J
O-O-R-V-L-V-O	2	O-O-R	O
O-O-R-V-L-V-O-O-V	3	O-O-R	V
O-O-R-V-N-V	2	O-O-R	V
O-O-R-V-N-O-L-V-O	2	O-O-R	O
O-O-R-V-N-V-N-N-V-J	3	O-O-R	J
O-O-R-V-N-V-N-N-V-J	3	O-O-R	J
O-O-R-V-N-V-O-O-V	3	O-O-R	V
O-O-R-V-N-V-O-O-V	3	O-O-R	V
O-O-R-V-N-V-O-V-L-N-V-O-O	4	O-O-R	O-O
O-O-R-V-N-V-O-V-L-N-V-J	4	O-O-R	J
O-O-R-V-N-V-O	2	O-O-R	O
O-O-R-V-N-V-O-O-V	3	O-O-R	V
O-O-R-V-N-L-V-N-V-J-V	4	O-O-R	V
O-O-R-V-N-N-V-N-V	3	O-O-R	V
O-O-R-V-N-N-V-N-N-V-J	3	O-O-R	J
O-O-R-V-N-N-V-O-O-V-J	3	O-O-R	J
O-O-R-V-N-V-V-O-V-J	4	O-O-R	J
O-O-R-V-N-V	2	O-O-R	V
O-O-R-V-N-V-N-O-V	3	O-O-R	V
O-O-R-V-N-V-N-N-V-J	3	O-O-R	J
O-O-R-V-N-V-N-N-V-J	3	O-O-R	J
O-O-R-V-N-O-V	2	O-O-R	V
O-O-R-V-N-V-R	2	O-O-R	R
O-O-R-V-N-V-O-V-O-V-O	4	O-O-R	O
O-O-R-V-N-V-O-V-O	3	O-O-R	O
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V-O-V-N-V-J	4	O-O-R	J
O-O-R-V-O-O-V-O-V-O-O	3	O-O-R	O-O
O-O-R-V-O-O-V-O-V-O-O-V-O-V-J	5	O-O-R	J
O-O-R-V-O-O-V-N-V-O-V-N	4	O-O-R	N
O-O-R-V-O-O-V-O-V-O	3	O-O-R	O
O-O-R-V-O-O-V-O	2	O-O-R	O
O-O-R-V-O-O	1	O-O-R	O-O
O-O-R-V-O-O-V-O-V-J	3	O-O-R	J
O-O-R-V-O-O-O-V-O-O	2	O-O-R	O-O
O-O-R-V-O-O-O-V-O-O-V-R-V-O-V-N-V-J-V	7	O-O-R	V
O-O-R-V-O-O-V	2	O-O-R	V
O-O-R-V-O-O-V	2	O-O-R	V
O-O-R-V-O-O-V	2	O-O-R	V
O-O-R-V-O-V	2	O-O-R	V
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-V-O-V-N	3	O-O-R	N
O-O-R-V-O-V-L-V	3	O-O-R	V
O-O-R-V-O-V-L-N-V-J	3	O-O-R	J
O-O-R-V-O-V-L-N-V	3	O-O-R	V
O-O-R-V-O-V-L-O-V-O	3	O-O-R	O
O-O-R-V-O-V-L-O-V-O-V	4	O-O-R	V
O-O-R-V-O-V-L-N-V-O	3	O-O-R	O
O-O-R-V-O-V-L-N-V-O-V-O-O-V-J	5	O-O-R	J
O-O-R-V-O-V-L-N-V-O-V-O-O-O-V	5	O-O-R	V
O-O-R-V-O-V-N	2	O-O-R	N
O-O-R-V-O-V-N-V-O	3	O-O-R	O
O-O-R-V-O-V-N-V-O	3	O-O-R	O
O-O-R-V-O-V-N-O-V-O	3	O-O-R	O
O-O-R-V-O-V-O-V-J	3	O-O-R	J
O-O-R-V-O	1	O-O-R	O
O-O-R-V-O-V-N-V-J	3	O-O-R	J
O-O-R-V-O-O-V	2	O-O-R	V
O-O-R-V-O-O-V-R-V	3	O-O-R	V
O-O-R-V-N-O-V-R	2	O-O-R	R
O-O-R-V-N-O-V-R	2	O-O-R	R
O-O-R-V-N-O-V-R-N-V-J	3	O-O-R	J
O-O-R-V-O-O-V-R	2	O-O-R	R
O-O-R-V-O-O-V-O	2	O-O-R	O
O-O-R-V-O-N-V-N	2	O-O-R	N
O-O-R-V-O	1	O-O-R	O
O-O-R-V-O-O-V	2	O-O-R	V
O-O-R-V-O-V-L	2	O-O-R	L
O-O-R-V-O-V-L-V-O	3	O-O-R	O
O-O-R-V-O-V-O-O-V-O	3	O-O-R	O
O-O-R-V-O-V-O-O-V-O-V-O-V-O-O-V-J	6	O-O-R	J
O-O-R-V-O-V-O-O-V-O-V-J-V	5	O-O-R	V
O-O-R-V-O-V-L	2	O-O-R	L
O-O-R-V-O-V-L-N-V-J	3	O-O-R	J
O-O-R-V-O-V-L-O-V-O	3	O-O-R	O
O-O-R-V-O-V-N-V-J-V	4	O-O-R	V
O-O-R-V-O-V-N-V-N-V	4	O-O-R	V
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V-J	2	O-O-R	J
O-O-R-V-O-V-N-V	3	O-O-R	V
O-O-R-V-O-V-N-V-O-O-R-V-O-V	5	O-O-R	V
O-O-R-V-O-V-O-O	2	O-O-R	O-O
O-O-R-V-J-V-O-V-O	3	O-O-R	O
O-O-R-V-J-V-O-V-J	3	O-O-R	J
O-O-R-V-J-V-N-V-J-V	4	O-O-R	V
O-O-R-V-J-V-N-V-O-V	4	O-O-R	V
O-O-R-V-O-V-J-O-V-J	3	O-O-R	J
O-O-R-V-O-O-V	2	O-O-R	V
O-O-R-V-V-O-V-L	3	O-O-R	L
O-O-R-V-V-O-V-L-N-V-J	4	O-O-R	J
O-O-R-V-V-O-V-L-O-O-V-J	4	O-O-R	J
O-O-R-V-V-O-V-L-O-O-O-V	4	O-O-R	V
O-O-R-V-V-O	2	O-O-R	O
O-O-R-V-V-O	2	O-O-R	O
O-O-R-V-V-O-O-V	3	O-O-R	V
O-O-R-V-J	1	O-O-R	J
O-O-R-V-J	1	O-O-R	J
O-O-R-V-J-O-V	2	O-O-R	V
O-O-R-V-J-O-V-N-O-V-R-V	4	O-O-R	V
O-O-R-V-J-N-V-O-V-R-V-V-L	5	O-O-R	L
O-O-R-V-J-N-V-O-V-R-V-V-L-V	6	O-O-R	V
O-O-R-V-J-N-V-N-O-V-O	3	O-O-R	O
O-O-R-V-J-N-V-O-O	2	O-O-R	O-O
O-O-R-V-J-N-V-J	2	O-O-R	J
O-O-R-V-J-O-L-V-O-V-O-O-V	4	O-O-R	V
O-O-R-V-J-V-O-R-V-O-L-V-N-V-J-V	6	O-O-R	V
O-O-R-V-O-V	2	O-O-R	V
O-O-R-V-O-V	2	O-O-R	V
O-O-R-V-O-V-V-O-L-V-O-N-V-J	5	O-O-R	J
O-O-R-V-O-V-V-O-L-V-O-V-O-N-V-J	6	O-O-R	J
O-O-R-V-N-V-O	2	O-O-R	O
O-O-R-V-N-V-O-O-V	3	O-O-R	V
O-O-R-V-N-O-V-V-N-V-O	4	O-O-R	O
O-O-R-V-N-O-V-J-V-O-V-J	4	O-O-R	J
O-O-R-V-N-O-V-J	2	O-O-R	J
O-O-R-V-O	1	O-O-R	O
O-O-R-V-O-V	2	O-O-R	V
O-O-R-V-O-V-L-O-V-O	3	O-O-R	O
O-O-R-V-O-V-L-V	3	O-O-R	V
O-O-R-V-O-V-L-V-N-V	4	O-O-R	V
O-O-R-V-O-V-L-V-O	3	O-O-R	O
O-O-R-V-O-V-L-V	3	O-O-R	V
O-O-R-V-O-V-L-N-V-J	3	O-O-R	J
O-O-R-V-O-O-V-N-O-V-J-N-V-R	4	O-O-R	R
O-O-R-V-O-O-V-O-V-O	3	O-O-R	O
O-O-R-V-O-O-V-O-V-O	3	O-O-R	O
O-O-R-V-O-O-V-O-V-O-V	4	O-O-R	V
O-O-R-V-O-O-V-O-V-O-O	3	O-O-R	O-O
O-O-R-V-O-O-V-O-V-J	3	O-O-R	J
O-O-R-V-O-O-V-O	2	O-O-R	O
O-O-R-V-O-V	2	O-O-R	V
O-O-R-V-O-V	2	O-O-R	V
O-O-R-V-O-V-N-O	2	O-O-R	N-O
O-O-R-V-O-V-O-V	3	O-O-R	V
O-O-R-V-O-V-O-V-O-O-V-J	4	O-O-R	J
O-O-R-V-O-V-O-N-V-O-O	3	O-O-R	O-O
O-O-R-V-O-V-N-V-J	3	O-O-R	J
O-O-R-V-O-V-O-N-V-J	3	O-O-R	J
O-O-R-V-O-V-L-V	3	O-O-R	V
O-O-R-V-O-V-L-O-V-O	3	O-O-R	O
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-O-V	2	O-O-R	V
O-O-R-V-O-N-V-J	2	O-O-R	J
O-O-R-V-O-N-V-J	2	O-O-R	J
O-O-R-V-O-N-V-J	2	O-O-R	J
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-O-V-N-V	3	O-O-R	V
O-O-R-V-O-O-V-N-O-V	3	O-O-R	V
O-O-R-V-O	1	O-O-R	O
O-O-R-V-O	1	O-O-R	O
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V	2	O-O-R	V
O-O-R-V-O-N-V-O	2	O-O-R	O
O-O-R-V-O-V-O-V-J	3	O-O-R	J
O-O-R-V-O-V-O-N-V-J	3	O-O-R	J
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-O-V	2	O-O-R	V
O-O-R-V-V-O-O-V-O-O	3	O-O-R	O-O
O-O-R-V-V-O-O-V-J	3	O-O-R	J
O-O-R-V-V-O	2	O-O-R	O
O-O-R-V-V-O-O-V	3	O-O-R	V
O-O-R-V-J-O-V	2	O-O-R	V
O-O-R-V-J-O-V-O-V-J	3	O-O-R	J
O-O-R-V-O-O-V-R-V	3	O-O-R	V
O-O-R-V-O-O-V-R-V-L-V-O-N	4	O-O-R	O-N
O-O-R-V-O-O-V-R-V-L-V-O-O	4	O-O-R	O-O
O-O-R-V-O-O-V-R-V-L-V-O-O-O-O-V-J	5	O-O-R	J
O-O-R-V-O-O-V-R-V-L-N-V-J	4	O-O-R	J
O-O-R-V-O-O-V-R-V-R-V-O-V-O	5	O-O-R	O
O-O-R-V-O-O-V-R-N-V-O-O	3	O-O-R	O-O
O-O-R-V-O-O-V-R-N-V-J	3	O-O-R	J
O-O-R-V-N-V	2	O-O-R	V
O-O-R-V-N-V	2	O-O-R	V
O-O-R-V-N-V-O	2	O-O-R	O
O-O-R-V-N-V-O	2	O-O-R	O
O-O-R-V-N-O-V	2	O-O-R	V
O-O-R-V-N-N-V-O	2	O-O-R	O
O-O-R-V-N-N-V-J	2	O-O-R	J
O-O-R-V-N-V-O-V-O-V-N	4	O-O-R	N
O-O-R-V-N-O-V-O	2	O-O-R	O
O-O-R-V-O	1	O-O-R	O
O-O-R-V-O-N-V-J	2	O-O-R	J
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V-O-O-V	3	O-O-R	V
O-O-R-V-O-N-V-O	2	O-O-R	O
O-O-R-V-O-V-O-O-V-J	3	O-O-R	J
O-O-R-V-O-O-V-O-V-O-V-J	4	O-O-R	J
O-O-R-V-O-O-V-O-V-J	3	O-O-R	J
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-J-V	2	O-O-R	V
O-O-R-V-O-V-O-V-O	3	O-O-R	O
O-O-R-V-O-V-O-V-O-O-V	4	O-O-R	V
O-O-R-V-J-V	2	O-O-R	V
O-O-R-V-J	1	O-O-R	J
O-O-R-V-O-O-V-J	2	O-O-R	J
O-O-R-V-O-V-N-V-J-V	4	O-O-R	V
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V-O-O-V	3	O-O-R	V
O-O-R-V-O-O-V	2	O-O-R	V
O-O-R-V-O-N-V	2	O-O-R	V
O-O-R-V-O-V-N	2	O-O-R	N
O-O-R-V-O-V-O-V	3	O-O-R	V
O-O-R-V-O-O-V-O-O-V-J	3	O-O-R	J
O-O-R-V-O-O-V-O-O-O-V	3	O-O-R	V
O-O-R-V-O-O-V-J	2	O-O-R	J
O-O-R-V-O-V-O	2	O-O-R	O
O-O-R-V-O-V-O-O-V	3	O-O-R	V
O-O-R-V-O-O-V	2	O-O-R	V
O-O-R-V-O-O-V-O	2	O-O-R	O
O-O-R-V-O-V-O-V-O	3	O-O-R	O
O-O-R-V-O-V-O-V-O-O-V	4	O-O-R	V
O-O-R-V-O-N-V-O	2	O-O-R	O
O-O-R-V-O-N-V-O-O-V	3	O-O-R	V
O-O-V-O-V-N-V-O	3	O-O	O
O-O-V-O-V-N-V-O-O-V-O-O	4	O-O	O-O
O-O-V-O-V-N-V-O-O-V-J	4	O-O	J
O-O-V-O-V-N-V-O-O-V	4	O-O	V
O-O-V-O-V-N-O	2	O-O	N-O
O-O-V-O-V-N-O-O-V	3	O-O	V
O-O-V-O-V-N-O-V-O-O-V-J	4	O-O	J
O-O-V-O-V-N-O-V-O-O-O-V	4	O-O	V
O-O-V-O-V-N-V-J	3	O-O	J
O-O-V-O-V-N	2	O-O	N
O-O-V-O-V-J-V-O	3	O-O	O
O-O-V-O-V-J-O-V	3	O-O	V
O-O-V-O-V-J-O-V	3	O-O	V
O-O-V-O-V-J-N-V-J	3	O-O	J
O-O-V-O-V-J-O-O-V-J	3	O-O	J
O-O-V-O-V-V-O	3	O-O	O
O-O-V-O-V-V-O-V-O	4	O-O	O
O-O-V-O-V-O	2	O-O	O
O-O-V-O-V-O-O-V	3	O-O	V
O-O-V-O-V-J-V	3	O-O	V
O-O-V-O-N-V-O-V-O-N-V-J	4	O-O	J
O-O-V-O-N-V-V-O-R-V-O-N-V-J	5	O-O	J
O-O-V-O-V	2	O-O	V
O-O-V-O-V-N-V-J	3	O-O	J
O-O-V-O	1	O-O	O
O-O-V-O	1	O-O	O
O-O-V-O	1	O-O	O
O-O-V-O-V-L-O-V	3	O-O	V
O-O-V-O-V-L-O-V-O	3	O-O	O
O-O-V-O-V-O	2	O-O	O
O-O-V-O-V-O-O-V	3	O-O	V
O-O-V-O-N-V-O	2	O-O	O
O-O-V-O-N-V-O-O-V	3	O-O	V
O-O-V-O-V-O-N-V	3	O-O	V
O-O-V-L	1	O-O	L
O-O-V-L	1	O-O	L
O-O-V-L-O-V-O	2	O-O	O
O-O-V-L-O-V-O	2	O-O	O
O-O-V-O-V	2	O-O	V
O-O-V-O-V-O	2	O-O	O
O-O-V-O-V-N-O-V-O-V-O-O	4	O-O	O-O
O-O-V-O-V-N-O-V-O-V-J	4	O-O	J
O-O-V-O-V-N	2	O-O	N
O-O-V-O-V-N	2	O-O	N
O-O-V-O-V-N-O-V	3	O-O	V
O-O-V-O-V-O	2	O-O	O
O-O-V-O-V-O-V	3	O-O	V
O-O-V-O-V-O-N-V-J	3	O-O	J
O-O-V-O-O-V	2	O-O	V
O-O-V-O-N-V	2	O-O	V
O-O-V-O-V-R	2	O-O	R
O-O-V-O-N-V-O	2	O-O	O
O-O-V-O-V-O	2	O-O	O
O-O-V-O-V-O-O-V	3	O-O	V
O-O-V-O-V-O-V-O	3	O-O	O
O-O-V-O-V-O-V-O-O-V	4	O-O	V
O-O-V-O-V-O-O-V	3	O-O	V
O-O-V-O-V-O-V-O-V-O	4	O-O	O
O-O-V-O-V-O-V-O-V-O-O-V	5	O-O	V
O-O-V-O-V-O	2	O-O	O
O-O-V-O	1	O-O	O
O-O-V-O-V-O	2	O-O	O
O-O-V-O-V-O-O-V	3	O-O	V
O-O-V-O-L-V-O-V-O	3	O-O	O
O-O-V-O-L-V-O-V-O-V	4	O-O	V
O-O-V-O-L-V-O-V-O-O	3	O-O	O-O
O-O-V-O-L-V-O-V-J	3	O-O	J
O-O-V-O-N-V	2	O-O	V
O-O-V-O-N-V-J	2	O-O	J
O-O-V-O-V-O-V	3	O-O	V
O-O-V-O-V-O-V-O-O-V	4	O-O	V
O-O-V-O	1	O-O	O
O-O-V-O-V-O	2	O-O	O
O-O-V-O-V-O-V-N-V-J-V	5	O-O	V
O-O-V-O-V-O-V-O	3	O-O	O
O-O-V-O-V-O-O-V	3	O-O	V
O-O-V-O-V-O-V-J	3	O-O	J
O-O-V-L-V-J	2	O-O	J
O-O-V-N-V-O	2	O-O	O
O-O-V-R-V-O	2	O-O	O
O-O-V-O	1	O-O	O
O-O-V-O-O-V	2	O-O	V
O-O-V-O-N-V-J	2	O-O	J
O-O-V-V-R-O	2	O-O	R-O
O-O-V-V-R-O-V-O-O-V	4	O-O	V
O-O-V-O	1	O-O	O
O-O-V-O-V-O-V-N-V-J-V	5	O-O	V
O-O-V-O-V-O-V-O	3	O-O	O
O-O-V-O-V-O-V-O-O-V	4	O-O	V
O-O-V-O-V-O-V-J	3	O-O	J
O-O-V-O-V-N-V-J-V	4	O-O	V
O-O-V-O-V-O-V-L	3	O-O	L
O-O-V-O-V-O-V-L-N-V-O-V	5	O-O	V
O-O-V-O-V-O-V-L-N-V-J	4	O-O	J
O-O-V-O-V-O-V-L-O-O-V-J	4	O-O	J
O-O-V-O-V-O-V-L-O-O-O-V	4	O-O	V
O-O-V-O-V-O	2	O-O	O
O-O-V-O-V-N-V-J-V	4	O-O	V
O-O-V-O-O-V	2	O-O	V
O-O-V-O-N-V-J	2	O-O	J
O-O-V-N-V-O	2	O-O	O
O-O-V-N-V-O-O-V	3	O-O	V
O-V	1	O	V
O-V-V-R-V	3	O	V
O-V-V-O-V-L-V	4	O	V
O-V-V-O-V-L-V	4	O	V
O-V-O-V-L-O-V-R-N-V-O-V-O-V-R	6	O	R
O-V-O-V-L-O-V-J-O-O-V-J	4	O	J
O-V-O-V-R-V-N-O-V	4	O	V
O-V-O-V-R-V-N-O-V-O-V-R	5	O	R
O-V-O-V-R-O-O-V-O-V-O-O-V-J	5	O	J
O-V-O-O-V-O-V	3	O	V
O-V-O-O-V-O-N-V-J	3	O	J
O-V-O-O-V-O-N-V-O	3	O	O
O-V-O-O-V-O-N-V-O	3	O	O
O-V-O-O-V-N-O-V-J-V	4	O	V
O-V-O-O-V-R-N-V-N-V-O-V-O-O-V-J	6	O	J
O-V-O-O-V-N-V-N-V-N-O-V	5	O	V
O-V-O-O-V-R-O-V-O-V-L-N-V-J	5	O	J
O-V-O-L-V-N-V-O	3	O	O
O-V-O-L-V-N-V-O-V-V-N-N-V-J	6	O	J
O-V-O-L-V-N-V-O-V-J-V	5	O	V
O-V-O-L-V-N-V-R-V-O-V-O	5	O	O
O-V-O-L-V-N-V-R-V-O-V-O-O-V	6	O	V
O-V-O-L-V-O-V-R-V-L-N-V-J	5	O	J
O-V-O-L-V-O-V-N-O-V-V-O	5	O	O
O-V-O-L-V-O-V-N-O-V-J-V	5	O	V
O-V-O-N-V-R-V-N-V	4	O	V
O-V-O-N-V-R-N-V-L	3	O	L
O-V-O-V-R-O-V-N-V-O-V-J-V	6	O	V
O-V-O-O-V-O-R-V-O	3	O	O
O-V-O-O-V-O-R-V-O-N-V-J	4	O	J
O-V-O-O-V-O-R-V-O-O-V-O	4	O	O
O-V-O-O-R-V-O-V-O-O	3	O	O-O
O-V-O-O-R-V-O-V-O-O	3	O	O-O
O-V-O-R-V-O-O-V	3	O	V
O-V-O-O-V-O-V-V-R-N-V-O-O	5	O	O-O
O-V-O-O-V-O-V-R-V-O-V-O	5	O	O
O-V-O-O-V-O-V-J-V	4	O	V
O-V-O-O-O-V-N-O-V-O-V-O-V-J-V	6	O	V
O-V-O-O-O-V-N-O-V-O-V-R-V-O-V-N-N-V-J	7	O	J
O-V-O-O-O-V-N-O-V-O-V-R-V-O-V-O	6	O	O
O-V-O-O-O-V-N-O-V-O-V-R-V-O-V-O-O-V	7	O	V
O-V-O-O-O-V-N-O-V-O-N-V-J	4	O	J
O-V-O-O-O-V-N-O-V-V-L-V-O-V-R-V-O-V-O	8	O	O
O-V-O-O-O-V-N-O-V-V-L-V-O-V-R-V-O-V-O-O-V	9	O	V
O-V-O-O-O-V-N-O-V-V-L-N-V-O-O	5	O	O-O
O-V-O-O-O-V-N-O-V-V-L-N-V-J	5	O	J
O-V-O-O-O-V-N-O-V-V-N-V-L-V-O-V-R-V-O-V-O	9	O	O
O-V-O-O-O-V-N-O-V-V-N-V-L-V-O-V-R-V-O-V-O-O-V	10	O	V
O-V-O-O-O-V-N-O-V-V-N-V-L-N-V-O-O	6	O	O-O
O-V-O-O-O-V-N-O-V-V-N-V-L-N-V-J	6	O	J
O-V-O-O-O-V-N-O-V-J-V	4	O	V
O-V-O-O-O-V-O-V-O	3	O	O
O-V-O-O-O-V-O-V-O	3	O	O
O-V-O-O-O-V-O-V-O-V-J-V	5	O	V
O-V-O-O-O-R-V-O	2	O	O
O-V-O-O-O-R-V-O-V-O-O-V-O	4	O	O
O-V-O-O-O-R-V-O-V-O-O-V-R-V	5	O	V
O-V-O-O-V-L-N-V-O-O	3	O	O-O
O-V-O-O-V-L-N-V-J	3	O	J
O-V-O-O-V-O-R	2	O	O-R
O-V-O-O-V-O-R-V-R-V-O-V-O	5	O	O
O-V-O-O-V-O-R-V-O-V-N-V-J-V	6	O	V
O-V-O-O-R-V-O-V-O-V	4	O	V
O-V-O-O-R-V-O-V-O-V-O-O-V-J	5	O	J
O-V-O-O-V-O-R-V-L-V-O-V-O	5	O	O
O-V-O-O-V-O	2	O	O
O-V-O-J-V-O-O	2	O	O-O
O-V-O-J-V-O-O	2	O	O-O
O-V-O-J-V-O-O	2	O	O-O
O-V-O-J-V-O-O-V-O-V-O-N	4	O	O-N
O-V-O-J-V-O-O-V-O-V-R-V-O-V-O	6	O	O
O-V-O-J-V-O-O-V-O-V-O-O	4	O	O-O
O-V-O-J-V-O-O-V-O-V-O-O-V-O-V-O-O-V-J	7	O	J
O-V-O-J-V-O-O-V-O-V-O-O-O-O-V-J	5	O	J
O-V-O-J-V-O-O-V-O-N-V-O-O	4	O	O-O
O-V-O-J-V-O-O-V-O-N-V-J	4	O	J
O-V-O-J-V-O-O-N-V-J	3	O	J
O-V-O-V-L-O-V	3	O	V
O-V-O-V-L-O-O-O-V-J	3	O	J
O-V-O-V-N-V-R	3	O	R
O-V-O-V-N-V-R-N-V-J	4	O	J
O-V-O-V-N-V-R-O-V-O	4	O	O
O-V-O-V-R-V-N	3	O	N
O-V-O-V-R-V-N-V-O-V-O	5	O	O
O-V-O-V-R-V-N-N-V-O-O	4	O	O-O
O-V-O-V-R-V-N-N-V-J	4	O	J
O-V-O-V-O	2	O	O
O-V-O-V-J	2	O	J
O-V-O-V-R-V-O-V-O	4	O	O
O-V-O-V-R-V-O-O-O-V-J	4	O	J
O-V-O-O-V-O-O-V-J-V	4	O	V
O-V-O-L-V-N-V-O-O-V-J	4	O	J
O-V-O-L-V-N-O-V-O-V-J	4	O	J
O-V-O-L-V-N-V-O	3	O	O
O-V-O-V-L-V-O-N-V-J	4	O	J
O-V-O-V-L-V-O-V	4	O	V
O-V-O-R-V-O	2	O	O
O-V-O-R-V-O-V-N-V	4	O	V
O-V-O-R-V-O-V-O-O-V-J	4	O	J
O-V-O-R-V-O-V-O-V	4	O	V
O-V-O-V-O-V	3	O	V
O-V-O-V-O-V-J	3	O	J
O-V-O	1	O	O
O-V-O-V-O	2	O	O
O-V-O-V-O	2	O	O
O-V-O-V-O	2	O	O
O-V-O-V-O-V-O-V-N-V	5	O	V
O-V-O-V-O-V-O-V-J	4	O	J
O-V-O-V-N	2	O	N
O-V-O-V-N-V-O	3	O	O
O-V-O-V-N-O-O-V-J	3	O	J
O-V-O-V-R-V-O	3	O	O
O-V-O-V-R-O-V	3	O	V
O-V-O-V-R-V-O-O-V	4	O	V
O-V-O-V-R-V-N-O-V	4	O	V
O-V-O-V-R-V-N-V	4	O	V
O-V-O-V-R	2	O	R
O-V-O-V-O-V-J	3	O	J
O-V-O-V-O-V-O	3	O	O
O-V-O-V-O-V-O	3	O	O
O-V-O-O-V-O-V	3	O	V
O-V-O-O-V-O-N-V-J	3	O	J
O-V-O-V-O-N-V-O	3	O	O
O-V-O-V-O-N-V-J	3	O	J
O-V-O-V-J-V-O	3	O	O
O-V-O-V-J-O-O-V-J-V	4	O	V
O-V-O-V-J-O-O-V-J	3	O	J
