lexeme_russian	number_syllables	onset	coda
O-V-O-V-O	2	O	O
O-V-O-V-O-V-R-V-W-V-O	5	O	O
O-V-O-V-O-O-V	3	O	V
O-V-O-V-O-O-V-L-N-V-J	4	O	J
O-V-O-V-O-O-V-R-V-V	5	O	V
O-V-O-V	2	O	V
O-V-O-V-W-N-V-O	3	O	O
O-V-O-V-W-N-V-O-V-W-V-J	5	O	J
O-V-O-V-W-V-J	3	O	J
O-V-O-V-V-N	3	O	N
O-V-O	1	O	O
O-V-O-V-N-V-O	3	O	O
O-V-O-O-V-O-V-J	3	O	J
O-V-O-O-V	2	O	V
O-V-O-V-O-N	2	O	O-N
O-V-O-V-O	2	O	O
O-V-O-V-O-O	2	O	O-O
O-V-O-V-O-O-V-O-V-O-O-V-J	5	O	J
O-V-O-V-O-O-O-V	3	O	V
O-V-O-V-O-O-O-O-V-J	3	O	J
O-V-O-V-O	2	O	O
O-V-O-V-O-O-V	3	O	V
O-V-O-O-V	2	O	V
O-V-O-O-V-J	2	O	J
O-V-O-O-V-W-V-J	3	O	J
O-V-O-N-V-O	2	O	O
O-V-O-N-V-O	2	O	O
O-V-O-V-W-L-V-O-V-L-V-O	5	O	O
O-V-O-V-W-L-V-O-V-L-O-V-O-O-V-J	6	O	J
O-V-O-V-W-N-V-O	3	O	O
O-V-O-V-W-N-V-O-V	4	O	V
O-V-O-V-W-N-V-O-V-O	4	O	O
O-V-O-V-W-N-V-O-V-O-O-V-J	5	O	J
O-V-O-V-W-N-V-O-V-O-O-W-V	5	O	V
O-V-O-V-W-N-V-O-V-J	4	O	J
O-V-O-V-W-V-O	3	O	O
O-V-O-V-W-V-O-O-O-W-V	4	O	V
O-V-O-V-W-V-O-O-V-O-O-V-J	5	O	J
O-V-O-V-W-V-J	3	O	J
O-V-O-V-O	2	O	O
O-V-O-V-N-V-L-V-V-R-V-O-V-V	8	O	V
O-V-O-V-O-N-V-J	3	O	J
O-V-O-V-O-N-V-J	3	O	J
O-V-O-O-V-O	2	O	O
O-V-J-V-O	2	O	O
O-V-J-V-O	2	O	O
O-V-J-V-O-O-V	3	O	V
O-V-J-V-O-N-V-J	3	O	J
O-V-O	1	O	O
O-V-O	1	O	O
O-V-O-V	2	O	V
O-V-O-V-L-O-V	3	O	V
O-V-O-V-L-N-V-J	3	O	J
O-V-O-V-L-O-V-O	3	O	O
O-V-O-V-O	2	O	O
O-V-O-V-N-V-O	3	O	O
O-V-O-V-N-O-V	3	O	V
O-V-O-V-N-O-V	3	O	V
O-V-O-V-N-N-V-J	3	O	J
O-V-O-V-N-O-V-W-V-J	4	O	J
O-V-O-V-N-V-J	3	O	J
O-V-O-V-N	2	O	N
O-V-O-V-W-V-O	3	O	O
O-V-O-N-V-J	2	O	J
O-V-O	1	O	O
O-V-O-V-N	2	O	N
O-V-O-V-N-O-V-R	3	O	R
O-V-O-V-N-O-V-R	3	O	R
O-V-O-V-N-O-V-R	3	O	R
O-V-O-V-N-V-J	3	O	J
O-V-O-V-N-V-N-V	4	O	V
O-V-J-O-V	2	O	V
O-V-J-O-V-O	2	O	O
O-V-J-O-V-O-V-J	3	O	J
O-V-J-O-V	2	O	V
O-V-J-O-V-O	2	O	O
O-V-J-O-V	2	O	V
O-V-J-N-V-N	2	O	N
O-V-J-V-O-V-N	3	O	N
O-V-J-R-V	2	O	V
O-V-J-O	1	O	J-O
O-V-O	1	O	O
O-V-O-W-V	2	O	V
O-V-O-W-V-J-V-O	3	O	O
O-V-O-W-V-J-V-O-N-V-J	4	O	J
O-V-O-V	2	O	V
O-V-O-O-V-N-O-V-N-V-R-V-W-V-O	6	O	O
O-V-O-O-V-O	2	O	O
O-V-O-O-V-L-V-N-V	4	O	V
O-V-O-L-V	2	O	V
O-V-O-N-V-N	2	O	N
O-V-O-V-N-V	3	O	V
O-V-O-R-V-L-V-O-V-O-V-V	6	O	V
O-V-O-R-V-L-N-V-J	3	O	J
O-V-O-R-V-N-V-N-O-V-L-N-V-O-O	5	O	O-O
O-V-O-R-V-N-V-N-O-V-L-N-V-J	5	O	J
O-V-O-R-V-O-O-V-V	4	O	V
O-V-O-O	1	O	O-O
O-V-O-O-V-V-L	3	O	L
O-V-O-O-V-V-L-V-W-V-J	5	O	J
O-V-O-O-V-V-L-N-V-O	4	O	O
O-V-O-O-V-V-L-N-V-J	4	O	J
O-V-O-O-O-V-R-N	2	O	R-N
O-V-O-O-V-N-V-O	3	O	O
O-V-O-O-V-N-O-V	3	O	V
O-V-O-O-V-N-O-O-V-J	3	O	J
O-V-O-O-V-O-V-N	3	O	N
O-V-O-O-V-O-V-N-N-V-J	4	O	J
O-V-O-O-V-R-V-W-V-O	4	O	O
O-V-L-V-W-V-O	3	O	O
O-V-L-V-O-V	3	O	V
O-V-L-V-O-V-N-V-O	4	O	O
O-V-L-V-O-O-V	3	O	V
O-V-L-V-O-V-O-N-V-J	4	O	J
O-V-L-V-O-V	3	O	V
O-V-L-V-O-V-O-O-V	4	O	V
O-V-L-V-N-V-N-O-R-V	4	O	V
O-V-L-V-N-V-N-O-R-V-W-V-J	5	O	J
O-V-L-V-N-V-O-V	4	O	V
O-V-L-V-N-O-V-N	3	O	N
O-V-L-V-O	2	O	O
O-V-L-V-O-V-O	3	O	O
O-V-L-V-O-N-V-O	3	O	O
O-V-L-V-O-N-V-O-V	4	O	V
O-V-L-V-O-N-V-J	3	O	J
O-V-L-V-R-N-V	3	O	V
O-V-L-V-O-V-R-O	3	O	R-O
O-V-L-V-W-V-O-V-V	5	O	V
O-V-L-V-N-O	2	O	N-O
O-V-L-V-O-V-R-V-N	4	O	N
O-V-L-V-O	2	O	O
O-V-L-V-O-O-V	3	O	V
O-V-L-V-O-V-L-O-V	4	O	V
O-V-L-V-O-V-L-V-W-V-J	5	O	J
O-V-L-V-O-V-N	3	O	N
O-V-L-O-V	2	O	V
O-V-L-O-V	2	O	V
O-V-L-L-V	2	O	V
O-V-L-V	2	O	V
O-V-L-V-O-R-V-N-J-V	4	O	V
O-V-L-V-W-V-R	3	O	R
O-V-L-V-L	2	O	L
O-V-L-V-L-V-N	3	O	N
O-V-L-V-N-V-O	3	O	O
O-V-L-V-N	2	O	N
O-V-L-V-N-V-O-V	4	O	V
O-V-L-V-N-N-V-J	3	O	J
O-V-L-V-O	2	O	O
O-V-L-V-O-N-V-O-V	4	O	V
O-V-L-V-O-N-V-J	3	O	J
O-V-L-V-O-V-O	3	O	O
O-V-L-V-O-V-O-V-N-N-V-J	5	O	J
O-V-L-V-O-V-O-O-V	4	O	V
O-V-L-V-O-V-O-N-V-J	4	O	J
O-V-L-V-O-V-O-N-V	4	O	V
O-V-L-V-O-V-O-O-V-O	4	O	O
O-V-L-V-O-O-V	3	O	V
O-V-L-V-O-O-V	3	O	V
O-V-L-O-V-O	2	O	O
O-V-L-O-V-O-O-V	3	O	V
O-V-L-O-V-O-V-O-N-V-J	4	O	J
O-V-L-W-V-R-O-V-N	3	O	N
O-V-L-O-V-R-V-W-V-O	4	O	O
O-V-L-O-V	2	O	V
O-V-L-O-V-W-V-J	3	O	J
O-V-L-N-V-N-V-L-L-V-O	4	O	O
O-V-L-N-V-O	2	O	O
O-V-L-N-V-O-V-W-V-J	4	O	J
O-V-L-N-V-O-O	2	O	O-O
O-V-L-N-V-J	2	O	J
O-V-L-O-V-N-O-V-O	3	O	O
O-V-L-O-V	2	O	V
O-V-L-O-V-N-V-R-O-V-L-V	5	O	V
O-V-L-O-V	2	O	V
O-V-L-V-O	2	O	O
O-V-L-V-O-N-V-J	3	O	J
O-V-L-V-O-V-W-V-O	4	O	O
O-V-L-V-N-V	3	O	V
O-V-N	1	O	N
O-V-N-V-N	2	O	N
O-V-N-V-N-N-V-O	3	O	O
O-V-N-V-N-N-V-J	3	O	J
O-V-N-V-N-V-W-V-J	4	O	J
O-V-N-V-N-O-V	3	O	V
O-V-N-V-R-V	3	O	V
O-V-N-V-R-V-O-V-N-V-N	5	O	N
O-V-N-V-R-V-O-V-N-O-V	5	O	V
O-V-N-V-R-V-O-V-N-O-O-V-J	5	O	J
O-V-N-V-R-O-O-V-J	3	O	J
O-V-N-O-V-O-O	2	O	O-O
O-V-N-O-V	2	O	V
O-V-N-O-V-R	2	O	R
O-V-N-O-V-O	2	O	O
O-V-N-O-V-O-V	3	O	V
O-V-N-O-W-V-O-O-V-O	3	O	O
O-V-N-O-V-W-V-O	3	O	O
O-V-N-O-V-O-V-O	3	O	O
O-V-N-O-R-V-O	2	O	O
O-V-N-V-O	2	O	O
O-V-N-V-O-O-V-O	3	O	O
O-V-N-V-O-O-V-O-V-W-O-O-V-J	5	O	J
O-V-N-O-V	2	O	V
O-V-N-N-V-O	2	O	O
O-V-N-N-V-O	2	O	O
O-V-N-V-V-N-V-L-V-O	5	O	O
O-V-N-V-V-N-V-O	4	O	O
O-V-N-V-V-N-O-V	4	O	V
O-V-N-V-V-N-O-O-V-J	4	O	J
O-V-N-V-O-V-O-N-V-J-O-V-J	5	O	J
O-V-N-V-O-V-O-V-W-V-N-V-V	7	O	V
O-V-N-V-O-V-O-V-J-V-O-V-J	6	O	J
O-V-N-V-O-L-V-O-V-R-V-W-O-V	6	O	V
O-V-N-V-O-R-V-N-O-V	4	O	V
O-V-N-V-O-R-V-N-V-J	4	O	J
O-V-N-V-O-V-O-N-V-O-O	4	O	O-O
O-V-N-V-O-V-O-N-V-J	4	O	J
O-V-N-V-W-V-R	3	O	R
O-V-N-V-W-V-R-N-V-O-V-O	5	O	O
O-V-N-V-W-V-R-N-V-J	4	O	J
O-V-N-V-W-V-R-O-V-O	4	O	O
O-V-N-V-W-V-R-O-V-O	4	O	O
O-V-N-V-W-V-O-V-O	4	O	O
O-V-N-V-W-L-V-O-O-W-V-W-V-O	5	O	O
O-V-N-V-W-L-V-O-O-V-V	5	O	V
O-V-N-V-W-L-V-O-O-V-O-V-L	5	O	L
O-V-N-V-W-L-V-O-O-V-O-V-L-N-V-J	6	O	J
O-V-N-V-W-L-V-O-O-N-V-O-O	4	O	O-O
O-V-N-V-W-L-V-O-O-N-V-J	4	O	J
O-V-N-V-W-L-V-O-L-V-N-N-V-O-O	5	O	O-O
O-V-N-V-W-L-V-O-L-V-N-N-V-J	5	O	J
O-V-N-V-W-N-V-O-V-N-V-V	6	O	V
O-V-N-V-W-V-O-O-V-O-O-V-N-V-V	7	O	V
O-V-N-V-W-V-O-W-V-L-V-O-V-N-V-V	8	O	V
O-V-N-V-W-V-O-O-V-R-V-J-V-N-V-O-O	7	O	O-O
O-V-N-V-W-V-O-O-V-R-V-N-V-V	7	O	V
O-V-N-V-W-V-O-O-V-R-V-O-O-V	6	O	V
O-V-N-V-W-V-L-V-V	5	O	V
O-V-N-V-W-V-L-N-V-O	4	O	O
O-V-N-V-W-V-L-N-V-O-V-O	5	O	O
O-V-N-V-W-V-L-N-V-O-O	4	O	O-O
O-V-N-V-W-V-L-N-V-J	4	O	J
O-V-N-V-W-V-L-O-O-W-V	4	O	V
O-V-N-V-W-V-L-O-V-O	4	O	O
O-V-N-V-W-V-L-O-V-N-V	5	O	V
O-V-N-V-W-V-V-R-V-O-V-N-V-V	8	O	V
O-V-N-V-W-V-O-O-V-O-V-N-V-V	7	O	V
O-V-N-V-W-V-O-O-L-V-N-V-N-V-N-V-V	8	O	V
O-V-N-V-W-V-O-O-R-V-V-O-W-V-O-O-O-W-V	7	O	V
O-V-N-V-W-V-O-O-O-V-N-V-W-L-V-N-V-V	8	O	V
O-V-N-V-W-V-O-O-W-V-L-V-N-V-V	7	O	V
O-V-N-V-W-O-V-O-V-W-V-J-V-O-V-J	7	O	J
O-V-N-V-W-V-O-R-V-O-V-O-V-L	6	O	L
O-V-N-V-W-V-O-W-V-O-V-N-V-O	6	O	O
O-V-N-V-W-V-O-V-O-O-V-W-V-J-V-O-V-J	8	O	J
O-V-N-V-W-V-J-V-W-L-V-N-V-V	7	O	V
O-V-N-V-W-V-O	3	O	O
O-V-N-V-O-V-O-N-V-O	4	O	O
O-V-N-V-O-V-W-V-R-V-O-V-J	6	O	J
O-V-N-V-O-V-N	3	O	N
O-V-N-V-O-V-N-O-V	4	O	V
O-V-N-V-O-V-N-N-V-J	4	O	J
O-V-N-V-O-V-N-V-W-V-R-V-N-V-V	8	O	V
O-V-N-V-O-V-N-V-O-V-R-V-N-V-V	8	O	V
O-V-N-V-O-V-N-O-V-O	4	O	O
O-V-N-V-O-V-N-O-V-O-V	5	O	V
O-V-N-V-O-W-V-O-V-N-V-V	6	O	V
O-V-N-V-O-W-V-O-V-O-V-J-O-V	6	O	V
O-V-N-V-O-V-J-O-O-W-V-J-V-O-V-J	6	O	J
O-V-N-V-O-V-L-O-V	4	O	V
O-V-N-V-O-V-L-O-V-W-V-J	5	O	J
O-V-N-V-O-V-L-N-V-J	4	O	J
O-V-N-V-O-V-L-O-V-N-V	5	O	V
O-V-N-V-O-V-R-O-V-W-V-V	6	O	V
O-V-N-V-O-V-R-O-V-W-N-V-J	5	O	J
O-V-N-V-O-V-R-O-V-O	4	O	O
O-V-N-V-O-V-R-O-V-O-V	5	O	V
O-V-N-V-O-V-V-O-V-L-N-V-O-O	6	O	O-O
O-V-N-V-O-V-V-O-V-L-N-V-J	6	O	J
O-V-N-V-O-V-O-O-V-O-L-V-N-V	6	O	V
O-V-N-V-O-V-W-L-V-V-O-V-J	6	O	J
O-V-N-V-O-V-W-V-L-N-V-J	5	O	J
O-V-N-V-O-V-W-V-L-O-O-W-V	5	O	V
O-V-N-V-O-V-R	3	O	R
O-V-N-V-O-V-R-O-V	4	O	V
O-V-N-V-O-V-R-O-O-W-V	4	O	V
O-V-N-V-O-V-R-O-O-W-V-W-V-O	5	O	O
O-V-N-V-J-V-O	3	O	O
O-V-N-V-J-V-O-O-V	4	O	V
O-V-N-V-J-V-O-O-O-V-J	4	O	J
O-V-N-V-O-V-O-W-V-N-V-V	6	O	V
O-V-N-V-O-V-O-W-V-N-N-V-J	5	O	J
O-V-N-V-O-V-O-V-O-V-W-O-V	6	O	V
O-V-N-V-O-V-O-V-O-V-W-O-V	6	O	V
O-V-N-V-O-V-O-R-V-O-V-J-V-O-V-J-O-V	8	O	V
O-V-N-V-O-V-O-V-O-V-O-V-L	6	O	L
O-V-N-V-O-V-O-V-N-N-V-J	5	O	J
O-V-N-V-O-V-O-V-L-V-W-V-N-V-V	8	O	V
O-V-N-V-O-V-O-V-L-O-V	5	O	V
O-V-N-V-O-V-O-R-V-O-L-V-N-V-V	7	O	V
O-V-N-V-O-V-O-V-O-V-W-V-J-V-O-V-J	8	O	J
O-V-N-V-O-V-R-V-O-O-V-N-V-V	7	O	V
O-V-N-V-O-V-R-V-O-N-V-J	5	O	J
O-V-N-V-O-V-R-V-O-V-N-V-V	7	O	V
O-V-N-V-O-V-O-V-O-V	5	O	V
O-V-N-V-O-W-V-N-V-O	4	O	O
O-V-N-V-O-W-V-N-O-V	4	O	V
O-V-N-V-O-W-V-N-O-O-W-V	4	O	V
O-V-N-V-O-W-V-N-V-J	4	O	J
O-V-N-V-V-O-V-N-O-V-O-V-O-V-O-V-V	9	O	V
O-V-N-V-V-O-W-V-L-V-N-V-V	7	O	V
O-V-N-V-V-O-L-V-O-V-N-V-V	7	O	V
O-V-N-V-V-O-L-V-O-V-N-V-V	7	O	V
O-V-N-V-V-O-V-L-V-R-V-W-V-N-V-V	9	O	V
O-V-N-V-V-O-V-L-V-O-V-V	7	O	V
O-V-N-V-V-O-V-W-V-O-V-N-V-V	8	O	V
O-V-N-V-V-N-O-V-O-O-V-V	6	O	V
O-V-N-V-V-O-O-R-V-O-L-V-N-V-V	7	O	V
O-V-N-V-V-O-O-V-O-V-N-V-V	7	O	V
O-V-N-V-O-V-O	3	O	O
O-V-N-V-O-V-O-N-V-J	4	O	J
O-V-N-V-O-V-O-V-N	4	O	N
O-V-N-V-O-V-O-O-V-O	4	O	O
O-V-N-V-O-L-V-O	3	O	O
O-V-N-V-O-V-N-O-R-V-L	4	O	L
O-V-N-V-O-R-V-O-V-O-V	5	O	V
O-V-N-V-O-R-V-O-V-O-V-O-O-V-J	6	O	J
O-V-N-V-O-R-V-O-V-O-N-V-O-O	5	O	O-O
O-V-N-V-O-R-V-O-V-O-N-V-J	5	O	J
O-V-N-V-O-R-V-O-O-V	4	O	V
O-V-N-V-L-V-O	3	O	O
O-V-N-V-L-V-O-V-O	4	O	O
O-V-N-V-L-V-O-N-V-J	4	O	J
O-V-N-V-L-V-O-V-W-V-O-O-V-N-V-V	8	O	V
O-V-N-V-L-V-O-V-O-O-R-V-J-V-N-V-V	8	O	V
O-V-N-V-L-V-O-V-O-O-R-V-V-O-V-L	7	O	L
O-V-N-V-L-V-O-V-O-O-R-V-V-O-V-L-N-V-J	8	O	J
O-V-N-V-L-V-O-V-N-V-V	6	O	V
O-V-N-V-L-V-O-W-V-O-V-O-V-V	7	O	V
O-V-N-V-L-V-O-N-V-O-O	4	O	O-O
O-V-N-V-L-V-O-N-V-J	4	O	J
O-V-N-V-L-V-W	3	O	W
O-V-N-V-L-V-W-N-V-J	4	O	J
O-V-N-V-L-V-O-O-V-J	4	O	J
O-V-N-V-L-V-O-V-O	4	O	O
O-V-N-V-L-V-O-V-W-V-J	5	O	J
O-V-N-V-L-V-O-V-V	5	O	V
O-V-N-V-L-V-O-V-W-V-N-V-V	7	O	V
O-V-N-V-L-V-O-V-O-V	5	O	V
O-V-N-V-N-V-L-V-J-O-V-J	5	O	J
O-V-N-V-N-N-V-N-V-V	5	O	V
O-V-N-V-N-N-V-O-V-L-N-V-J	5	O	J
O-V-N-V-N-V-O-L-V-O-V-N-V-V	7	O	V
O-V-N-V-N-V-O-V-V-N-N-V-O-O	6	O	O-O
O-V-N-V-N-V-O-V-V-N-N-V-J	6	O	J
O-V-N-V-N-V-O-W-V-N-V-V	6	O	V
O-V-N-V-N-V-O-L-V-O	4	O	O
O-V-N-V-N-V-O-L-V-O-O-V-O	5	O	O
O-V-N-V-N-V-O-O-R-V-J-O-V	5	O	V
O-V-N-V-N-V-W-V-J-O-V-J	5	O	J
O-V-N-V-N-V-O-N-V-J-O-V-J	5	O	J
O-V-N-V-V-O-W-V-N-V-N-V-V	7	O	V
O-V-N-V-V-O-L-V-O-V-N-V-V	7	O	V
O-V-N-V-V-O-L-V-O-V-N-V-V	7	O	V
O-V-N-V-V-O-L-V-O-V-N-V-V	7	O	V
O-V-N-V-V-O-N-V-N	4	O	N
O-V-N-V-V-O-N-V-W-L-V-N-V-V	7	O	V
O-V-N-V-V-O-V-O-V-N-V-V	7	O	V
O-V-N-V-V-O-V-L-O-V-O-O-V	6	O	V
O-V-N-V-V-O-V-L-O-V-N-V-V	7	O	V
O-V-N-V-V-O-V-R-V-N-V	6	O	V
O-V-N-V-V-O-R-V-O-V-W-V-N-V-V	8	O	V
O-V-N-V-V-O-R-V-O-V-W-V-O-V-L-N-V-J	8	O	J
O-V-N-V-V-O-O-L-V-O-V-W-V-N-V-V	8	O	V
O-V-N-V-V-O-V-O-V-J-V-O-V-J-O-V	8	O	V
O-V-N-V-V-O-V-O-V-N-V-V	7	O	V
O-V-N-V-V-O-V-W-V-R	5	O	R
O-V-N-V-V-O-R-V-N-V-O-V-N-V-V	8	O	V
O-V-N-V-V-O-V-O-V-W-V-N-V-V	8	O	V
O-V-N-V-V-O-V-O-L-V-N-V-V	7	O	V
O-V-N-V-V-O-V-O-V-J-V-N-V-O-O	7	O	O-O
O-V-N-V-V-O-V-O-V-O-O-V	6	O	V
O-V-N-V-V-O-V-O-V-O-O-V	6	O	V
O-V-N-V-V-O-L-V-O-V-O-W-V-R-V-N-V-V	9	O	V
O-V-N-V-V-O-R-V-O-V-L-V-N-V-V	8	O	V
O-V-N-V-V-O-R-V-O-V-L-V-O-O-V	7	O	V
O-V-N-V-V-O-R-V-O-V-L-V-O-O-V	7	O	V
O-V-N-V-V-O-R-V-O-V-O-V-W-V-J-V-O-V-J-O-V	10	O	V
O-V-N-V-V-O-V-L-V-N-V-V	7	O	V
O-V-N-V-V-O-V-L-V-O-V-L	6	O	L
O-V-N-V-V-O-V-L-V-J-V-O-V-J-O-V	8	O	V
O-V-N-V-V-R-O-V-N-V-O-V-O-V-V	8	O	V
O-V-N-V-V-O-W-V-O-V-O-O-V-N-V-V	8	O	V
O-V-N-V-V-O-O-V-N-V-W	5	O	W
O-V-N-V-V-O-V-O-O-V-N-V-V	7	O	V
O-V-N-V-V-O-W-V-R-O-V-N-V-V	7	O	V
O-V-N-V-V-O-W-V-R-O-V-N-N-V-O-O	6	O	O-O
O-V-N-V-V-O-W-V-R-O-V-N-N-V-J	6	O	J
O-V-N-V-V-O-W-V-O	4	O	O
O-V-N-V-V-O-O-V-O-V	5	O	V
O-V-N-V-V-O-R-V-W-L-V-N-V-V	7	O	V
O-V-N-V-V-O-R-V-O-V-N-V-V	7	O	V
O-V-N-V-V-O-O-V-O	4	O	O
O-V-N-V-V-O-R-V-N-V	5	O	V
O-V-N-V-V-O-V-N-O-V	5	O	V
O-V-N-V-V-O-V-W-V-O-N-V-J	6	O	J
O-V-N-V-V-O-V-O-V-N-V-V	7	O	V
O-V-N-V-V-O-V-O-V-N-V-V	7	O	V
O-V-N-V-O-V-L	3	O	L
O-V-N-V-O-V-L-N-V-J	4	O	J
O-V-N-V-O-V-R-V-O-W-V-O-V-N-V-V	8	O	V
O-V-N-V-O-V-R-V-O-V-O-V-N-V-V	8	O	V
O-V-N-V-O-V-O-V-O	4	O	O
O-V-N-V-O-V-O-O-V	4	O	V
O-V-N-V-O-V-O-N-V-J	4	O	J
O-V-N-V-O-V-O-V-O-V-J	5	O	J
O-V-N-V-O-L-V-W-O-V-J	4	O	J
O-V-N-V-O-L-V-W-V-N	4	O	N
O-V-N-V-O-L-V-O-N-V-J	4	O	J
O-V-N-V-O-V-O-R-V-O-O-V-O	5	O	O
O-V-N-V-O-V-O-V-W-V-O-V-L	6	O	L
O-V-N-V-O-V-O-O-V-O-V-W-O-V	6	O	V
O-V-N-V-O-V-O-V-R-O-W-V-W-V-N-V-V	8	O	V
O-V-N-V-O-V-O-N-V-N-V-V	6	O	V
O-V-N-V-O-V-O-L-V-N-V-N-V-V	7	O	V
O-V-N-V-O-V-N-V-O	4	O	O
O-V-N-V-O-V-O-V-O-V-N-V-V	7	O	V
O-V-N-V-O-R-V-O-O	3	O	O-O
O-V-N-V-O-R-V-O-V-N-N-V-J	5	O	J
O-V-N-V-O-R-V-W-V-R-O-V	5	O	V
O-V-N-V-O-R-V-W-V-R-V-O-N-V-J	6	O	J
O-V-N-V-O-R-V-W-V-O-O-L-V-O-V-N-N-V-J	7	O	J
O-V-N-V-O-R-V-V-O-W-V-L-N-V-O-O	6	O	O-O
O-V-N-V-O-R-V-V-O-W-V-L-N-V-J	6	O	J
O-V-N-V-O-R-V-L-O-V	4	O	V
O-V-N-V-O-R-V-L-O-V-W-V-J	5	O	J
O-V-N-V-O-R-V-L-V-O-N-V-J	5	O	J
O-V-N-V-O-V-O-O	3	O	O-O
O-V-N-V-R-V-O-W-V-O-V-V	6	O	V
O-V-N-V-R-V-O-O-R-V-O-V-O-V-L	6	O	L
O-V-N-V-R-V-O-O-R-V-O-V-J-V-O-V-J	7	O	J
O-V-N-V-R-V-O-O-R-V-O-O-V-O	5	O	O
O-V-N-V-R-V-O-L-V-O-V-N-V-V	7	O	V
O-V-N-V-R-V-O-N-N-V-O-V-N-V-V	7	O	V
O-V-N-V-R-V-O-V-O-L-V-O-V-O-O-V	7	O	V
O-V-N-V-R-V-O-V-O-L-V-O-V-N-V-V	8	O	V
O-V-N-V-R-V-O-V-O-L-V-O-V-O-O-V	7	O	V
O-V-N-V-R-V-O-R-V-O-V-N-V-V	7	O	V
O-V-N-V-R-V-O-R-V-O-V-O-V-L-N-V-J	7	O	J
O-V-N-V-R-V-O-R-V-W	4	O	W
O-V-N-V-R-V-O-R-V-O	4	O	O
O-V-N-V-R-V-O-R-V-O-O-V	5	O	V
O-V-N-V-R-V-O-O-R-V-O-V-V	6	O	V
O-V-N-V-R-V-O-O-V-O	4	O	O
O-V-N-V-R-V-O-V-O-O-R-V-R-V-J-V-O-V-J	8	O	J
O-V-N-V-R-V-O-V-L-V-R-V-W-V-N-V-V	9	O	V
O-V-N-V-R-V-O-L-V-N-V	5	O	V
O-V-N-V-R-V-O-O-V-W-V-J	5	O	J
O-V-N-V-R-V-O-N-V-J	4	O	J
O-V-N-V-R-V-O-V-O	4	O	O
O-V-N-V-R-V-O-V-O	4	O	O
O-V-N-V-R-V-O-V-O-N-V-J	5	O	J
O-V-N-V-R-V-O-N-V-J	4	O	J
O-V-N-V-O-V-O	3	O	O
O-V-N-V-O-V-O-O-V	4	O	V
O-V-N-V-O-V-O-N-V-J	4	O	J
O-V-N-V-O-V-O-V-O-N-V-J	5	O	J
O-V-N-V-O-O-R-V-O-O-V	4	O	V
O-V-N-V-O-W-V-L	3	O	L
O-V-N-V-O-W-V-L-N-V-J	4	O	J
O-V-N-V-O-W-V-O-V-O-V-J-O-V	6	O	V
O-V-N-V-O-V-W	3	O	W
O-V-N-V-O-V-W-O-V	4	O	V
O-V-N-V-O-V-J-O-V	4	O	V
O-V-N-V-O-V-N	3	O	N
O-V-N-V-O-O-V-O-O-V	4	O	V
O-V-N-V-O-N-V-O	3	O	O
O-V-N-V-O-N-V-O-O-V	4	O	V
O-V-N-V-O-N-V-O-V-O-N-V-J	5	O	J
O-V-N-V-O-N-V-O-O-V-N-V-V	6	O	V
O-V-N-V-O-V-W-V-R-O-V-N-O-O-W-V-W-V-N-V-V	9	O	V
O-V-N-V-O-V-O-L-V-O-V-W-V-N-N-V-J	7	O	J
O-V-N-V-O-V-O-R-V-W-V-N-V-V	7	O	V
O-V-N-V-O-V-O-O-V-N-V-V	6	O	V
O-V-N-V-O-V-O-V-O-V-O-V-L	6	O	L
O-V-N-V-O-V-O-V-R-O-V-N-V-V	7	O	V
O-V-N-V-O-V-O-N-V-N-V-V	6	O	V
O-V-N-V-O-V-O-R-V-O-V-N-N-V-J	6	O	J
O-V-N-V-O-V-O-R-V-N-V-N-V-V	7	O	V
O-V-N-V-O-O-L-V-W	3	O	W
O-V-N-V-O-O-V-R-V-L-N-V-O-O	5	O	O-O
O-V-N-V-O-O-V-R-V-L-N-V-J	5	O	J
O-V-N-V-O-O-V-J-N-V-O	4	O	O
O-V-N-V-O-O-V-J-N-V-O-O	4	O	O-O
O-V-N-V-O-O-V-J-N-V-J	4	O	J
O-V-N-V-O-O-V-L	3	O	L
O-V-N-V-O-O-V-J-V-O-V-L-N-V-O-O	6	O	O-O
O-V-N-V-O-O-V-J-V-O-V-L-N-V-J	6	O	J
O-V-N-V-O-O-R-V-L	3	O	L
O-V-N-V-O-O-R-V-L	3	O	L
O-V-N-V-O-O-R-V-L	3	O	L
O-V-N-V-O-O-R-V-L-N-V-J	4	O	J
O-V-N-V-O-O	2	O	O-O
O-V-N-V-O-V-O	3	O	O
O-V-N-V-O-N-V-J	3	O	J
O-V-N-V-O-V-O-O-V	4	O	V
O-V-N-V-O-V-O	3	O	O
O-V-N-V-O-V-O-V-N	4	O	N
O-V-N-V-O-V-O-N-V-J	4	O	J
O-V-N-V-O-O-V-N-V-N-V	5	O	V
O-V-N-V-O-O-V-N-O-V	4	O	V
O-V-N-V-O-O-V-N-V-J	4	O	J
O-V-N-V-O-V-R-N-V-O-V-N-V-V	7	O	V
O-V-N-V-O-V-O-O-V	4	O	V
O-V-N-V-O-R-V-O	3	O	O
O-V-N-V-V-O-V-J-O-O-W-V-N-N-V-J	6	O	J
O-V-N-V-V-O-V-J-O-O-W-V	5	O	V
O-V-N-V-V-O-V-J-O-V	5	O	V
O-V-N-V-V-W-V-O-V-N-V-V	7	O	V
